MonthlyIncome,FederalMonthlyTax,StateMonthlyTax
165550,57462.21,8523.93
165600,57480.71,8526.52
165650,57499.21,8529.12
165700,57517.71,8531.71
165750,57536.21,8534.31
165800,57554.71,8536.9
165850,57573.21,8539.5
165900,57591.71,8542.09
165950,57610.21,8544.69
166000,57628.71,8547.28
166050,57647.21,8549.88
166100,57665.71,8552.47
166150,57684.21,8555.07
166200,57702.71,8557.66
166250,57721.21,8560.26
166300,57739.71,8562.85
166350,57758.21,8565.45
166400,57776.71,8568.04
166450,57795.21,8570.64
166500,57813.71,8573.23
166550,57832.21,8575.83
166600,57850.71,8578.42
166650,57869.21,8581.02
166700,57887.71,8583.61
166750,57906.21,8586.21
166800,57924.71,8588.8
166850,57943.21,8591.4
166900,57961.71,8593.99
166950,57980.21,8596.59
167000,57998.71,8599.18
167050,58017.21,8601.78
167100,58035.71,8604.37
167150,58054.21,8606.97
167200,58072.71,8609.56
167250,58091.21,8612.16
167300,58109.71,8614.75
167350,58128.21,8617.35
167400,58146.71,8619.94
167450,58165.21,8622.54
167500,58183.71,8625.13
167550,58202.21,8627.73
167600,58220.71,8630.32
167650,58239.21,8632.92
167700,58257.71,8635.51
167750,58276.21,8638.11
167800,58294.71,8640.7
167850,58313.21,8643.3
167900,58331.71,8645.89
167950,58350.21,8648.49
168000,58368.71,8651.08
168050,58387.21,8653.68
168100,58405.71,8656.27
168150,58424.21,8658.87
168200,58442.71,8661.46
168250,58461.21,8664.06
168300,58479.71,8666.65
168350,58498.21,8669.25
168400,58516.71,8671.84
168450,58535.21,8674.44
168500,58553.71,8677.03
168550,58572.21,8679.63
168600,58590.71,8682.22
168650,58609.21,8684.82
168700,58627.71,8687.41
168750,58646.21,8690.01
168800,58664.71,8692.6
168850,58683.21,8695.2
168900,58701.71,8697.79
168950,58720.21,8700.39
169000,58738.71,8702.98
169050,58757.21,8705.58
169100,58775.71,8708.17
169150,58794.21,8710.77
169200,58812.71,8713.36
169250,58831.21,8715.96
169300,58849.71,8718.55
169350,58868.21,8721.15
169400,58886.71,8723.74
169450,58905.21,8726.34
169500,58923.71,8728.93
169550,58942.21,8731.53
169600,58960.71,8734.12
169650,58979.21,8736.72
169700,58997.71,8739.31
169750,59016.21,8741.91
169800,59034.71,8744.5
169850,59053.21,8747.1
169900,59071.71,8749.69
169950,59090.21,8752.29
170000,59108.71,8754.88
170050,59127.21,8757.48
170100,59145.71,8760.07
170150,59164.21,8762.67
170200,59182.71,8765.26
170250,59201.21,8767.86
170300,59219.71,8770.45
170350,59238.21,8773.05
170400,59256.71,8775.64
170450,59275.21,8778.24
170500,59293.71,8780.83
170550,59312.21,8783.43
170600,59330.71,8786.02
170650,59349.21,8788.62
170700,59367.71,8791.21
170750,59386.21,8793.81
170800,59404.71,8796.4
170850,59423.21,8799.0
170900,59441.71,8801.59
170950,59460.21,8804.19
171000,59478.71,8806.78
171050,59497.21,8809.38
171100,59515.71,8811.97
171150,59534.21,8814.57
171200,59552.71,8817.16
171250,59571.21,8819.76
171300,59589.71,8822.35
171350,59608.21,8824.95
171400,59626.71,8827.54
171450,59645.21,8830.14
171500,59663.71,8832.73
171550,59682.21,8835.33
171600,59700.71,8837.92
171650,59719.21,8840.52
171700,59737.71,8843.11
171750,59756.21,8845.71
171800,59774.71,8848.3
171850,59793.21,8850.9
171900,59811.71,8853.49
171950,59830.21,8856.09
172000,59848.71,8858.68
172050,59867.21,8861.28
172100,59885.71,8863.87
172150,59904.21,8866.47
172200,59922.71,8869.06
172250,59941.21,8871.66
172300,59959.71,8874.25
172350,59978.21,8876.85
172400,59996.71,8879.44
172450,60015.21,8882.04
172500,60033.71,8884.63
172550,60052.21,8887.23
172600,60070.71,8889.82
172650,60089.21,8892.42
172700,60107.71,8895.01
172750,60126.21,8897.61
172800,60144.71,8900.2
172850,60163.21,8902.8
172900,60181.71,8905.39
172950,60200.21,8907.99
173000,60218.71,8910.58
173050,60237.21,8913.18
173100,60255.71,8915.77
173150,60274.21,8918.37
173200,60292.71,8920.96
173250,60311.21,8923.56
173300,60329.71,8926.15
173350,60348.21,8928.75
173400,60366.71,8931.34
173450,60385.21,8933.94
173500,60403.71,8936.53
173550,60422.21,8939.13
173600,60440.71,8941.72
173650,60459.21,8944.32
173700,60477.71,8946.91
173750,60496.21,8949.51
173800,60514.71,8952.1
173850,60533.21,8954.7
173900,60551.71,8957.29
173950,60570.21,8959.89
174000,60588.71,8962.48
174050,60607.21,8965.08
174100,60625.71,8967.67
174150,60644.21,8970.27
174200,60662.71,8972.86
174250,60681.21,8975.46
174300,60699.71,8978.05
174350,60718.21,8980.65
174400,60736.71,8983.24
174450,60755.21,8985.84
174500,60773.71,8988.43
174550,60792.21,8991.03
174600,60810.71,8993.62
174650,60829.21,8996.22
174700,60847.71,8998.81
174750,60866.21,9001.41
174800,60884.71,9004.0
174850,60903.21,9006.6
174900,60921.71,9009.19
174950,60940.21,9011.79
175000,60958.71,9014.38
175050,60977.21,9016.98
175100,60995.71,9019.57
175150,61014.21,9022.17
175200,61032.71,9024.76
175250,61051.21,9027.36
175300,61069.71,9029.95
175350,61088.21,9032.55
175400,61106.71,9035.14
175450,61125.21,9037.74
175500,61143.71,9040.33
175550,61162.21,9042.93
175600,61180.71,9045.52
175650,61199.21,9048.12
175700,61217.71,9050.71
175750,61236.21,9053.31
175800,61254.71,9055.9
175850,61273.21,9058.5
175900,61291.71,9061.09
175950,61310.21,9063.69
176000,61328.71,9066.28
176050,61347.21,9068.88
176100,61365.71,9071.47
176150,61384.21,9074.07
176200,61402.71,9076.66
176250,61421.21,9079.26
176300,61439.71,9081.85
176350,61458.21,9084.45
176400,61476.71,9087.04
176450,61495.21,9089.64
176500,61513.71,9092.23
176550,61532.21,9094.83
176600,61550.71,9097.42
176650,61569.21,9100.02
176700,61587.71,9102.61
176750,61606.21,9105.21
176800,61624.71,9107.8
176850,61643.21,9110.4
176900,61661.71,9112.99
176950,61680.21,9115.59
177000,61698.71,9118.18
177050,61717.21,9120.78
177100,61735.71,9123.37
177150,61754.21,9125.97
177200,61772.71,9128.56
177250,61791.21,9131.16
177300,61809.71,9133.75
177350,61828.21,9136.35
177400,61846.71,9138.94
177450,61865.21,9141.54
177500,61883.71,9144.13
177550,61902.21,9146.73
177600,61920.71,9149.32
177650,61939.21,9151.92
177700,61957.71,9154.51
177750,61976.21,9157.11
177800,61994.71,9159.7
177850,62013.21,9162.3
177900,62031.71,9164.89
177950,62050.21,9167.49
178000,62068.71,9170.08
178050,62087.21,9172.68
178100,62105.71,9175.27
178150,62124.21,9177.87
178200,62142.71,9180.46
178250,62161.21,9183.06
178300,62179.71,9185.65
178350,62198.21,9188.25
178400,62216.71,9190.84
178450,62235.21,9193.44
178500,62253.71,9196.03
178550,62272.21,9198.63
178600,62290.71,9201.22
178650,62309.21,9203.82
178700,62327.71,9206.41
178750,62346.21,9209.01
178800,62364.71,9211.6
178850,62383.21,9214.2
178900,62401.71,9216.79
178950,62420.21,9219.39
179000,62438.71,9221.98
179050,62457.21,9224.58
179100,62475.71,9227.17
179150,62494.21,9229.77
179200,62512.71,9232.36
179250,62531.21,9234.96
179300,62549.71,9237.55
179350,62568.21,9240.15
179400,62586.71,9242.74
179450,62605.21,9245.34
179500,62623.71,9247.93
179550,62642.21,9250.53
179600,62660.71,9253.12
179650,62679.21,9255.72
179700,62697.71,9258.31
179750,62716.21,9260.91
179800,62734.71,9263.5
179850,62753.21,9266.1
179900,62771.71,9268.69
179950,62790.21,9271.29
180000,62808.71,9273.88
180050,62827.21,9276.48
180100,62845.71,9279.07
180150,62864.21,9281.67
180200,62882.71,9284.26
180250,62901.21,9286.86
180300,62919.71,9289.45
180350,62938.21,9292.05
180400,62956.71,9294.64
180450,62975.21,9297.24
180500,62993.71,9299.83
180550,63012.21,9302.43
180600,63030.71,9305.02
180650,63049.21,9307.62
180700,63067.71,9310.21
180750,63086.21,9312.81
180800,63104.71,9315.4
180850,63123.21,9318.0
180900,63141.71,9320.59
180950,63160.21,9323.19
181000,63178.71,9325.78
181050,63197.21,9328.38
181100,63215.71,9330.97
181150,63234.21,9333.57
181200,63252.71,9336.16
181250,63271.21,9338.76
181300,63289.71,9341.35
181350,63308.21,9343.95
181400,63326.71,9346.54
181450,63345.21,9349.14
181500,63363.71,9351.73
181550,63382.21,9354.33
181600,63400.71,9356.92
181650,63419.21,9359.52
181700,63437.71,9362.11
181750,63456.21,9364.71
181800,63474.71,9367.3
181850,63493.21,9369.9
181900,63511.71,9372.49
181950,63530.21,9375.09
182000,63548.71,9377.68
182050,63567.21,9380.28
182100,63585.71,9382.87
182150,63604.21,9385.47
182200,63622.71,9388.06
182250,63641.21,9390.66
182300,63659.71,9393.25
182350,63678.21,9395.85
182400,63696.71,9398.44
182450,63715.21,9401.04
182500,63733.71,9403.63
182550,63752.21,9406.23
182600,63770.71,9408.82
182650,63789.21,9411.42
182700,63807.71,9414.01
182750,63826.21,9416.61
182800,63844.71,9419.2
182850,63863.21,9421.8
182900,63881.71,9424.39
182950,63900.21,9426.99
183000,63918.71,9429.58
183050,63937.21,9432.18
183100,63955.71,9434.77
183150,63974.21,9437.37
183200,63992.71,9439.96
183250,64011.21,9442.56
183300,64029.71,9445.15
183350,64048.21,9447.75
183400,64066.71,9450.34
183450,64085.21,9452.94
183500,64103.71,9455.53
183550,64122.21,9458.13
183600,64140.71,9460.72
183650,64159.21,9463.32
183700,64177.71,9465.91
183750,64196.21,9468.51
183800,64214.71,9471.1
183850,64233.21,9473.7
183900,64251.71,9476.29
183950,64270.21,9478.89
184000,64288.71,9481.48
184050,64307.21,9484.08
184100,64325.71,9486.67
184150,64344.21,9489.27
184200,64362.71,9491.86
184250,64381.21,9494.46
184300,64399.71,9497.05
184350,64418.21,9499.65
184400,64436.71,9502.24
184450,64455.21,9504.84
184500,64473.71,9507.43
184550,64492.21,9510.03
184600,64510.71,9512.62
184650,64529.21,9515.22
184700,64547.71,9517.81
184750,64566.21,9520.41
184800,64584.71,9523.0
184850,64603.21,9525.6
184900,64621.71,9528.19
184950,64640.21,9530.79
185000,64658.71,9533.38
185050,64677.21,9535.98
185100,64695.71,9538.57
185150,64714.21,9541.17
185200,64732.71,9543.76
185250,64751.21,9546.36
185300,64769.71,9548.95
185350,64788.21,9551.55
185400,64806.71,9554.14
185450,64825.21,9556.74
185500,64843.71,9559.33
185550,64862.21,9561.93
185600,64880.71,9564.52
185650,64899.21,9567.12
185700,64917.71,9569.71
185750,64936.21,9572.31
185800,64954.71,9574.9
185850,64973.21,9577.5
185900,64991.71,9580.09
185950,65010.21,9582.69
186000,65028.71,9585.28
186050,65047.21,9587.88
186100,65065.71,9590.47
186150,65084.21,9593.07
186200,65102.71,9595.66
186250,65121.21,9598.26
186300,65139.71,9600.85
186350,65158.21,9603.45
186400,65176.71,9606.04
186450,65195.21,9608.64
186500,65213.71,9611.23
186550,65232.21,9613.83
186600,65250.71,9616.42
186650,65269.21,9619.02
186700,65287.71,9621.61
186750,65306.21,9624.21
186800,65324.71,9626.8
186850,65343.21,9629.4
186900,65361.71,9631.99
186950,65380.21,9634.59
187000,65398.71,9637.18
187050,65417.21,9639.78
187100,65435.71,9642.37
187150,65454.21,9644.97
187200,65472.71,9647.56
187250,65491.21,9650.16
187300,65509.71,9652.75
187350,65528.21,9655.35
187400,65546.71,9657.94
187450,65565.21,9660.54
187500,65583.71,9663.13
187550,65602.21,9665.73
187600,65620.71,9668.32
187650,65639.21,9670.92
187700,65657.71,9673.51
187750,65676.21,9676.11
187800,65694.71,9678.7
187850,65713.21,9681.3
187900,65731.71,9683.89
187950,65750.21,9686.49
188000,65768.71,9689.08
188050,65787.21,9691.68
188100,65805.71,9694.27
188150,65824.21,9696.87
188200,65842.71,9699.46
188250,65861.21,9702.06
188300,65879.71,9704.65
188350,65898.21,9707.25
188400,65916.71,9709.84
188450,65935.21,9712.44
188500,65953.71,9715.03
188550,65972.21,9717.63
188600,65990.71,9720.22
188650,66009.21,9722.82
188700,66027.71,9725.41
188750,66046.21,9728.01
188800,66064.71,9730.6
188850,66083.21,9733.2
188900,66101.71,9735.79
188950,66120.21,9738.39
189000,66138.71,9740.98
189050,66157.21,9743.58
189100,66175.71,9746.17
189150,66194.21,9748.77
189200,66212.71,9751.36
189250,66231.21,9753.96
189300,66249.71,9756.55
189350,66268.21,9759.15
189400,66286.71,9761.74
189450,66305.21,9764.34
189500,66323.71,9766.93
189550,66342.21,9769.53
189600,66360.71,9772.12
189650,66379.21,9774.72
189700,66397.71,9777.31
189750,66416.21,9779.91
189800,66434.71,9782.5
189850,66453.21,9785.1
189900,66471.71,9787.69
189950,66490.21,9790.29
190000,66508.71,9792.88
190050,66527.21,9795.48
190100,66545.71,9798.07
190150,66564.21,9800.67
190200,66582.71,9803.26
190250,66601.21,9805.86
190300,66619.71,9808.45
190350,66638.21,9811.05
190400,66656.71,9813.64
190450,66675.21,9816.24
190500,66693.71,9818.83
190550,66712.21,9821.43
190600,66730.71,9824.02
190650,66749.21,9826.62
190700,66767.71,9829.21
190750,66786.21,9831.81
190800,66804.71,9834.4
190850,66823.21,9837.0
190900,66841.71,9839.59
190950,66860.21,9842.19
191000,66878.71,9844.78
191050,66897.21,9847.38
191100,66915.71,9849.97
191150,66934.21,9852.57
191200,66952.71,9855.16
191250,66971.21,9857.76
191300,66989.71,9860.35
191350,67008.21,9862.95
191400,67026.71,9865.54
191450,67045.21,9868.14
191500,67063.71,9870.73
191550,67082.21,9873.33
191600,67100.71,9875.92
191650,67119.21,9878.52
191700,67137.71,9881.11
191750,67156.21,9883.71
191800,67174.71,9886.3
191850,67193.21,9888.9
191900,67211.71,9891.49
191950,67230.21,9894.09
192000,67248.71,9896.68
192050,67267.21,9899.28
192100,67285.71,9901.87
192150,67304.21,9904.47
192200,67322.71,9907.06
192250,67341.21,9909.66
192300,67359.71,9912.25
192350,67378.21,9914.85
192400,67396.71,9917.44
192450,67415.21,9920.04
192500,67433.71,9922.63
192550,67452.21,9925.23
192600,67470.71,9927.82
192650,67489.21,9930.42
192700,67507.71,9933.01
192750,67526.21,9935.61
192800,67544.71,9938.2
192850,67563.21,9940.8
192900,67581.71,9943.39
192950,67600.21,9945.99
193000,67618.71,9948.58
193050,67637.21,9951.18
193100,67655.71,9953.77
193150,67674.21,9956.37
193200,67692.71,9958.96
193250,67711.21,9961.56
193300,67729.71,9964.15
193350,67748.21,9966.75
193400,67766.71,9969.34
193450,67785.21,9971.94
193500,67803.71,9974.53
193550,67822.21,9977.13
193600,67840.71,9979.72
193650,67859.21,9982.32
193700,67877.71,9984.91
193750,67896.21,9987.51
193800,67914.71,9990.1
193850,67933.21,9992.7
193900,67951.71,9995.29
193950,67970.21,9997.89
194000,67988.71,10000.48
194050,68007.21,10003.08
194100,68025.71,10005.67
194150,68044.21,10008.27
194200,68062.71,10010.86
194250,68081.21,10013.46
194300,68099.71,10016.05
194350,68118.21,10018.65
194400,68136.71,10021.24
194450,68155.21,10023.84
194500,68173.71,10026.43
194550,68192.21,10029.03
194600,68210.71,10031.62
194650,68229.21,10034.22
194700,68247.71,10036.81
194750,68266.21,10039.41
194800,68284.71,10042.0
194850,68303.21,10044.6
194900,68321.71,10047.19
194950,68340.21,10049.79
195000,68358.71,10052.38
195050,68377.21,10054.98
195100,68395.71,10057.57
195150,68414.21,10060.17
195200,68432.71,10062.76
195250,68451.21,10065.36
195300,68469.71,10067.95
195350,68488.21,10070.55
195400,68506.71,10073.14
195450,68525.21,10075.74
195500,68543.71,10078.33
195550,68562.21,10080.93
195600,68580.71,10083.52
195650,68599.21,10086.12
195700,68617.71,10088.71
195750,68636.21,10091.31
195800,68654.71,10093.9
195850,68673.21,10096.5
195900,68691.71,10099.09
195950,68710.21,10101.69
196000,68728.71,10104.28
196050,68747.21,10106.88
196100,68765.71,10109.47
196150,68784.21,10112.07
196200,68802.71,10114.66
196250,68821.21,10117.26
196300,68839.71,10119.85
196350,68858.21,10122.45
196400,68876.71,10125.04
196450,68895.21,10127.64
196500,68913.71,10130.23
196550,68932.21,10132.83
196600,68950.71,10135.42
196650,68969.21,10138.02
196700,68987.71,10140.61
196750,69006.21,10143.21
196800,69024.71,10145.8
196850,69043.21,10148.4
196900,69061.71,10150.99
196950,69080.21,10153.59
197000,69098.71,10156.18
197050,69117.21,10158.78
197100,69135.71,10161.37
197150,69154.21,10163.97
197200,69172.71,10166.56
197250,69191.21,10169.16
197300,69209.71,10171.75
197350,69228.21,10174.35
197400,69246.71,10176.94
197450,69265.21,10179.54
197500,69283.71,10182.13
197550,69302.21,10184.73
197600,69320.71,10187.32
197650,69339.21,10189.92
197700,69357.71,10192.51
197750,69376.21,10195.11
197800,69394.71,10197.7
197850,69413.21,10200.3
197900,69431.71,10202.89
197950,69450.21,10205.49
198000,69468.71,10208.08
198050,69487.21,10210.68
198100,69505.71,10213.27
198150,69524.21,10215.87
198200,69542.71,10218.46
198250,69561.21,10221.06
198300,69579.71,10223.65
198350,69598.21,10226.25
198400,69616.71,10228.84
198450,69635.21,10231.44
198500,69653.71,10234.03
198550,69672.21,10236.63
198600,69690.71,10239.22
198650,69709.21,10241.82
198700,69727.71,10244.41
198750,69746.21,10247.01
198800,69764.71,10249.6
198850,69783.21,10252.2
198900,69801.71,10254.79
198950,69820.21,10257.39
199000,69838.71,10259.98
199050,69857.21,10262.58
199100,69875.71,10265.17
199150,69894.21,10267.77
199200,69912.71,10270.36
199250,69931.21,10272.96
199300,69949.71,10275.55
199350,69968.21,10278.15
199400,69986.71,10280.74
199450,70005.21,10283.34
199500,70023.71,10285.93
199550,70042.21,10288.53
199600,70060.71,10291.12
199650,70079.21,10293.72
199700,70097.71,10296.31
199750,70116.21,10298.91
199800,70134.71,10301.5
199850,70153.21,10304.1
199900,70171.71,10306.69
199950,70190.21,10309.29
200000,70208.71,10311.88
200050,70227.21,10314.48
200100,70245.71,10317.07
200150,70264.21,10319.67
200200,70282.71,10322.26
200250,70301.21,10324.86
200300,70319.71,10327.45
200350,70338.21,10330.05
200400,70356.71,10332.64
200450,70375.21,10335.24
200500,70393.71,10337.83
200550,70412.21,10340.43
200600,70430.71,10343.02
200650,70449.21,10345.62
200700,70467.71,10348.21
200750,70486.21,10350.81
200800,70504.71,10353.4
200850,70523.21,10356.0
200900,70541.71,10358.59
200950,70560.21,10361.19
201000,70578.71,10363.78
201050,70597.21,10366.38
201100,70615.71,10368.97
201150,70634.21,10371.57
201200,70652.71,10374.16
201250,70671.21,10376.76
201300,70689.71,10379.35
201350,70708.21,10381.95
201400,70726.71,10384.54
201450,70745.21,10387.14
201500,70763.71,10389.73
201550,70782.21,10392.33
201600,70800.71,10394.92
201650,70819.21,10397.52
201700,70837.71,10400.11
201750,70856.21,10402.71
201800,70874.71,10405.3
201850,70893.21,10407.9
201900,70911.71,10410.49
201950,70930.21,10413.09
202000,70948.71,10415.68
202050,70967.21,10418.28
202100,70985.71,10420.87
202150,71004.21,10423.47
202200,71022.71,10426.06
202250,71041.21,10428.66
202300,71059.71,10431.25
202350,71078.21,10433.85
202400,71096.71,10436.44
202450,71115.21,10439.04
202500,71133.71,10441.63
202550,71152.21,10444.23
202600,71170.71,10446.82
202650,71189.21,10449.42
202700,71207.71,10452.01
202750,71226.21,10454.61
202800,71244.71,10457.2
202850,71263.21,10459.8
202900,71281.71,10462.39
202950,71300.21,10464.99
203000,71318.71,10467.58
203050,71337.21,10470.18
203100,71355.71,10472.77
203150,71374.21,10475.37
203200,71392.71,10477.96
203250,71411.21,10480.56
203300,71429.71,10483.15
203350,71448.21,10485.75
203400,71466.71,10488.34
203450,71485.21,10490.94
203500,71503.71,10493.53
203550,71522.21,10496.13
203600,71540.71,10498.72
203650,71559.21,10501.32
203700,71577.71,10503.91
203750,71596.21,10506.51
203800,71614.71,10509.1
203850,71633.21,10511.7
203900,71651.71,10514.29
203950,71670.21,10516.89
204000,71688.71,10519.48
204050,71707.21,10522.08
204100,71725.71,10524.67
204150,71744.21,10527.27
204200,71762.71,10529.86
204250,71781.21,10532.46
204300,71799.71,10535.05
204350,71818.21,10537.65
204400,71836.71,10540.24
204450,71855.21,10542.84
204500,71873.71,10545.43
204550,71892.21,10548.03
204600,71910.71,10550.62
204650,71929.21,10553.22
204700,71947.71,10555.81
204750,71966.21,10558.41
204800,71984.71,10561.0
204850,72003.21,10563.6
204900,72021.71,10566.19
204950,72040.21,10568.79
205000,72058.71,10571.38
205050,72077.21,10573.98
205100,72095.71,10576.57
205150,72114.21,10579.17
205200,72132.71,10581.76
205250,72151.21,10584.36
205300,72169.71,10586.95
205350,72188.21,10589.55
205400,72206.71,10592.14
205450,72225.21,10594.74
205500,72243.71,10597.33
